ISO3155-2,pref,city,url
JP-27,大阪府,枚方市,https://saigai.gsi.go.jp/jusho/download/data/27210.zip
JP-27,大阪府,茨木市,https://saigai.gsi.go.jp/jusho/download/data/27211.zip
JP-27,大阪府,八尾市,https://saigai.gsi.go.jp/jusho/download/data/27212.zip
JP-27,大阪府,泉佐野市,https://saigai.gsi.go.jp/jusho/download/data/27213.zip
JP-27,大阪府,富田林市,https://saigai.gsi.go.jp/jusho/download/data/27214.zip
JP-27,大阪府,寝屋川市,https://saigai.gsi.go.jp/jusho/download/data/27215.zip
JP-27,大阪府,河内長野市,https://saigai.gsi.go.jp/jusho/download/data/27216.zip
JP-27,大阪府,松原市,https://saigai.gsi.go.jp/jusho/download/data/27217.zip
JP-27,大阪府,和泉市,https://saigai.gsi.go.jp/jusho/download/data/27219.zip
JP-27,大阪府,箕面市,https://saigai.gsi.go.jp/jusho/download/data/27220.zip
JP-27,大阪府,柏原市,https://saigai.gsi.go.jp/jusho/download/data/27221.zip
JP-27,大阪府,羽曳野市,https://saigai.gsi.go.jp/jusho/download/data/27222.zip
JP-27,大阪府,門真市,https://saigai.gsi.go.jp/jusho/download/data/27223.zip
JP-27,大阪府,摂津市,https://saigai.gsi.go.jp/jusho/download/data/27224.zip
JP-27,大阪府,高石市,https://saigai.gsi.go.jp/jusho/download/data/27225.zip
JP-27,大阪府,藤井寺市,https://saigai.gsi.go.jp/jusho/download/data/27226.zip
JP-27,大阪府,東大阪市,https://saigai.gsi.go.jp/jusho/download/data/27227.zip
JP-27,大阪府,泉南市,https://saigai.gsi.go.jp/jusho/download/data/27228.zip
JP-27,大阪府,四條畷市,https://saigai.gsi.go.jp/jusho/download/data/27229.zip
JP-27,大阪府,交野市,https://saigai.gsi.go.jp/jusho/download/data/27230.zip
JP-27,大阪府,大阪狭山市,https://saigai.gsi.go.jp/jusho/download/data/27231.zip
JP-27,大阪府,阪南市,https://saigai.gsi.go.jp/jusho/download/data/27232.zip
JP-27,大阪府,島本町,https://saigai.gsi.go.jp/jusho/download/data/27301.zip
JP-27,大阪府,忠岡町,https://saigai.gsi.go.jp/jusho/download/data/27341.zip
JP-27,大阪府,熊取町,https://saigai.gsi.go.jp/jusho/download/data/27361.zip
JP-27,大阪府,岬町,https://saigai.gsi.go.jp/jusho/download/data/27366.zip
JP-27,大阪府,河南町,https://saigai.gsi.go.jp/jusho/download/data/27382.zip
JP-28,兵庫県,神戸市東灘区,https://saigai.gsi.go.jp/jusho/download/data/28101.zip
JP-28,兵庫県,神戸市灘区,https://saigai.gsi.go.jp/jusho/download/data/28102.zip
JP-28,兵庫県,神戸市兵庫区,https://saigai.gsi.go.jp/jusho/download/data/28105.zip
JP-28,兵庫県,神戸市長田区,https://saigai.gsi.go.jp/jusho/download/data/28106.zip
JP-28,兵庫県,神戸市須磨区,https://saigai.gsi.go.jp/jusho/download/data/28107.zip
JP-28,兵庫県,神戸市垂水区,https://saigai.gsi.go.jp/jusho/download/data/28108.zip
JP-28,兵庫県,神戸市北区,https://saigai.gsi.go.jp/jusho/download/data/28109.zip
JP-28,兵庫県,神戸市中央区,https://saigai.gsi.go.jp/jusho/download/data/28110.zip
JP-28,兵庫県,神戸市西区,https://saigai.gsi.go.jp/jusho/download/data/28111.zip
JP-28,兵庫県,姫路市,https://saigai.gsi.go.jp/jusho/download/data/28201.zip
JP-28,兵庫県,尼崎市,https://saigai.gsi.go.jp/jusho/download/data/28202.zip
JP-28,兵庫県,明石市,https://saigai.gsi.go.jp/jusho/download/data/28203.zip
JP-28,兵庫県,西宮市,https://saigai.gsi.go.jp/jusho/download/data/28204.zip
JP-28,兵庫県,洲本市,https://saigai.gsi.go.jp/jusho/download/data/28205.zip
JP-28,兵庫県,芦屋市,https://saigai.gsi.go.jp/jusho/download/data/28206.zip
JP-28,兵庫県,伊丹市,https://saigai.gsi.go.jp/jusho/download/data/28207.zip
JP-28,兵庫県,相生市,https://saigai.gsi.go.jp/jusho/download/data/28208.zip
JP-28,兵庫県,豊岡市,https://saigai.gsi.go.jp/jusho/download/data/28209.zip
JP-28,兵庫県,加古川市,https://saigai.gsi.go.jp/jusho/download/data/28210.zip
JP-28,兵庫県,宝塚市,https://saigai.gsi.go.jp/jusho/download/data/28214.zip
JP-28,兵庫県,三木市,https://saigai.gsi.go.jp/jusho/download/data/28215.zip
JP-28,兵庫県,高砂市,https://saigai.gsi.go.jp/jusho/download/data/28216.zip
JP-28,兵庫県,川西市,https://saigai.gsi.go.jp/jusho/download/data/28217.zip
JP-28,兵庫県,三田市,https://saigai.gsi.go.jp/jusho/download/data/28219.zip
JP-28,兵庫県,播磨町,https://saigai.gsi.go.jp/jusho/download/data/28382.zip
JP-29,奈良県,奈良市,https://saigai.gsi.go.jp/jusho/download/data/29201.zip
JP-29,奈良県,大和高田市,https://saigai.gsi.go.jp/jusho/download/data/29202.zip
JP-29,奈良県,大和郡山市,https://saigai.gsi.go.jp/jusho/download/data/29203.zip
JP-29,奈良県,橿原市,https://saigai.gsi.go.jp/jusho/download/data/29205.zip
JP-29,奈良県,五條市,https://saigai.gsi.go.jp/jusho/download/data/29207.zip
JP-29,奈良県,生駒市,https://saigai.gsi.go.jp/jusho/download/data/29209.zip
JP-29,奈良県,香芝市,https://saigai.gsi.go.jp/jusho/download/data/29210.zip
JP-29,奈良県,平群町,https://saigai.gsi.go.jp/jusho/download/data/29342.zip
JP-29,奈良県,三郷町,https://saigai.gsi.go.jp/jusho/download/data/29343.zip
JP-29,奈良県,斑鳩町,https://saigai.gsi.go.jp/jusho/download/data/29344.zip
JP-29,奈良県,上牧町,https://saigai.gsi.go.jp/jusho/download/data/29424.zip
JP-29,奈良県,王寺町,https://saigai.gsi.go.jp/jusho/download/data/29425.zip
JP-29,奈良県,広陵町,https://saigai.gsi.go.jp/jusho/download/data/29426.zip
JP-29,奈良県,河合町,https://saigai.gsi.go.jp/jusho/download/data/29427.zip
JP-30,和歌山県,和歌山市,https://saigai.gsi.go.jp/jusho/download/data/30201.zip
JP-30,和歌山県,橋本市,https://saigai.gsi.go.jp/jusho/download/data/30203.zip
JP-30,和歌山県,田辺市,https://saigai.gsi.go.jp/jusho/download/data/30206.zip
JP-30,和歌山県,新宮市,https://saigai.gsi.go.jp/jusho/download/data/30207.zip
JP-30,和歌山県,上富田町,https://saigai.gsi.go.jp/jusho/download/data/30404.zip
JP-30,和歌山県,那智勝浦町,https://saigai.gsi.go.jp/jusho/download/data/30421.zip
JP-31,鳥取県,鳥取市,https://saigai.gsi.go.jp/jusho/download/data/31201.zip
JP-31,鳥取県,米子市,https://saigai.gsi.go.jp/jusho/download/data/31202.zip
JP-32,島根県,松江市,https://saigai.gsi.go.jp/jusho/download/data/32201.zip
JP-32,島根県,出雲市,https://saigai.gsi.go.jp/jusho/download/data/32203.zip
JP-32,島根県,益田市,https://saigai.gsi.go.jp/jusho/download/data/32204.zip
JP-32,島根県,安来市,https://saigai.gsi.go.jp/jusho/download/data/32206.zip
JP-33,岡山県,岡山市北区,https://saigai.gsi.go.jp/jusho/download/data/33101.zip
JP-33,岡山県,岡山市中区,https://saigai.gsi.go.jp/jusho/download/data/33102.zip
JP-33,岡山県,岡山市東区,https://saigai.gsi.go.jp/jusho/download/data/33103.zip
JP-33,岡山県,岡山市南区,https://saigai.gsi.go.jp/jusho/download/data/33104.zip
JP-33,岡山県,倉敷市,https://saigai.gsi.go.jp/jusho/download/data/33202.zip
JP-33,岡山県,玉野市,https://saigai.gsi.go.jp/jusho/download/data/33204.zip
JP-33,岡山県,総社市,https://saigai.gsi.go.jp/jusho/download/data/33208.zip
JP-34,広島県,広島市中区,https://saigai.gsi.go.jp/jusho/download/data/34101.zip
JP-34,広島県,広島市東区,https://saigai.gsi.go.jp/jusho/download/data/34102.zip
JP-34,広島県,広島市南区,https://saigai.gsi.go.jp/jusho/download/data/34103.zip
JP-34,広島県,広島市西区,https://saigai.gsi.go.jp/jusho/download/data/34104.zip
JP-34,広島県,広島市安佐南区,https://saigai.gsi.go.jp/jusho/download/data/34105.zip
JP-34,広島県,広島市安佐北区,https://saigai.gsi.go.jp/jusho/download/data/34106.zip
JP-34,広島県,広島市安芸区,https://saigai.gsi.go.jp/jusho/download/data/34107.zip
JP-34,広島県,広島市佐伯区,https://saigai.gsi.go.jp/jusho/download/data/34108.zip
JP-34,広島県,呉市,https://saigai.gsi.go.jp/jusho/download/data/34202.zip
JP-34,広島県,竹原市,https://saigai.gsi.go.jp/jusho/download/data/34203.zip
JP-34,広島県,三原市,https://saigai.gsi.go.jp/jusho/download/data/34204.zip
JP-34,広島県,尾道市,https://saigai.gsi.go.jp/jusho/download/data/34205.zip
JP-34,広島県,福山市,https://saigai.gsi.go.jp/jusho/download/data/34207.zip
JP-34,広島県,三次市,https://saigai.gsi.go.jp/jusho/download/data/34209.zip
JP-34,広島県,庄原市,https://saigai.gsi.go.jp/jusho/download/data/34210.zip
JP-34,広島県,大竹市,https://saigai.gsi.go.jp/jusho/download/data/34211.zip
JP-34,広島県,東広島市,https://saigai.gsi.go.jp/jusho/download/data/34212.zip
JP-34,広島県,廿日市市,https://saigai.gsi.go.jp/jusho/download/data/34213.zip
JP-34,広島県,江田島市,https://saigai.gsi.go.jp/jusho/download/data/34215.zip
JP-34,広島県,府中町,https://saigai.gsi.go.jp/jusho/download/data/34302.zip
JP-34,広島県,海田町,https://saigai.gsi.go.jp/jusho/download/data/34304.zip
JP-34,広島県,熊野町,https://saigai.gsi.go.jp/jusho/download/data/34307.zip
JP-34,広島県,坂町,https://saigai.gsi.go.jp/jusho/download/data/34309.zip
JP-35,山口県,下関市,https://saigai.gsi.go.jp/jusho/download/data/35201.zip
JP-35,山口県,宇部市,https://saigai.gsi.go.jp/jusho/download/data/35202.zip
JP-35,山口県,山口市,https://saigai.gsi.go.jp/jusho/download/data/35203.zip
JP-35,山口県,防府市,https://saigai.gsi.go.jp/jusho/download/data/35206.zip
JP-35,山口県,下松市,https://saigai.gsi.go.jp/jusho/download/data/35207.zip
JP-35,山口県,岩国市,https://saigai.gsi.go.jp/jusho/download/data/35208.zip
JP-35,山口県,光市,https://saigai.gsi.go.jp/jusho/download/data/35210.zip
JP-35,山口県,柳井市,https://saigai.gsi.go.jp/jusho/download/data/35212.zip
JP-35,山口県,周南市,https://saigai.gsi.go.jp/jusho/download/data/35215.zip
JP-35,山口県,山陽小野田市,https://saigai.gsi.go.jp/jusho/download/data/35216.zip
JP-35,山口県,和木町,https://saigai.gsi.go.jp/jusho/download/data/35321.zip
JP-36,徳島県,徳島市,https://saigai.gsi.go.jp/jusho/download/data/36201.zip
JP-36,徳島県,小松島市,https://saigai.gsi.go.jp/jusho/download/data/36203.zip
JP-37,香川県,高松市,https://saigai.gsi.go.jp/jusho/download/data/37201.zip
JP-37,香川県,丸亀市,https://saigai.gsi.go.jp/jusho/download/data/37202.zip
JP-37,香川県,坂出市,https://saigai.gsi.go.jp/jusho/download/data/37203.zip
JP-37,香川県,善通寺市,https://saigai.gsi.go.jp/jusho/download/data/37204.zip
JP-37,香川県,観音寺市,https://saigai.gsi.go.jp/jusho/download/data/37205.zip
JP-37,香川県,多度津町,https://saigai.gsi.go.jp/jusho/download/data/37404.zip
JP-38,愛媛県,松山市,https://saigai.gsi.go.jp/jusho/download/data/38201.zip
JP-38,愛媛県,今治市,https://saigai.gsi.go.jp/jusho/download/data/38202.zip
JP-38,愛媛県,宇和島市,https://saigai.gsi.go.jp/jusho/download/data/38203.zip
JP-38,愛媛県,八幡浜市,https://saigai.gsi.go.jp/jusho/download/data/38204.zip
JP-38,愛媛県,新居浜市,https://saigai.gsi.go.jp/jusho/download/data/38205.zip
JP-38,愛媛県,四国中央市,https://saigai.gsi.go.jp/jusho/download/data/38213.zip
JP-39,高知県,高知市,https://saigai.gsi.go.jp/jusho/download/data/39201.zip
JP-39,高知県,安芸市,https://saigai.gsi.go.jp/jusho/download/data/39203.zip
JP-39,高知県,南国市,https://saigai.gsi.go.jp/jusho/download/data/39204.zip
JP-39,高知県,須崎市,https://saigai.gsi.go.jp/jusho/download/data/39206.zip
JP-39,高知県,宿毛市,https://saigai.gsi.go.jp/jusho/download/data/39208.zip
JP-39,高知県,土佐清水市,https://saigai.gsi.go.jp/jusho/download/data/39209.zip
JP-39,高知県,四万十市,https://saigai.gsi.go.jp/jusho/download/data/39210.zip
JP-39,高知県,香美市,https://saigai.gsi.go.jp/jusho/download/data/39212.zip
JP-39,高知県,四万十町,https://saigai.gsi.go.jp/jusho/download/data/39412.zip
JP-40,福岡県,北九州市門司区,https://saigai.gsi.go.jp/jusho/download/data/40101.zip
JP-40,福岡県,北九州市若松区,https://saigai.gsi.go.jp/jusho/download/data/40103.zip
JP-40,福岡県,北九州市戸畑区,https://saigai.gsi.go.jp/jusho/download/data/40105.zip
JP-40,福岡県,北九州市小倉北区,https://saigai.gsi.go.jp/jusho/download/data/40106.zip
JP-40,福岡県,北九州市小倉南区,https://saigai.gsi.go.jp/jusho/download/data/40107.zip
JP-40,福岡県,北九州市八幡東区,https://saigai.gsi.go.jp/jusho/download/data/40108.zip
JP-40,福岡県,北九州市八幡西区,https://saigai.gsi.go.jp/jusho/download/data/40109.zip
JP-40,福岡県,福岡市東区,https://saigai.gsi.go.jp/jusho/download/data/40131.zip
JP-40,福岡県,福岡市博多区,https://saigai.gsi.go.jp/jusho/download/data/40132.zip
JP-40,福岡県,福岡市中央区,https://saigai.gsi.go.jp/jusho/download/data/40133.zip
JP-40,福岡県,福岡市南区,https://saigai.gsi.go.jp/jusho/download/data/40134.zip
JP-40,福岡県,福岡市西区,https://saigai.gsi.go.jp/jusho/download/data/40135.zip
JP-40,福岡県,福岡市城南区,https://saigai.gsi.go.jp/jusho/download/data/40136.zip
JP-40,福岡県,福岡市早良区,https://saigai.gsi.go.jp/jusho/download/data/40137.zip
JP-40,福岡県,久留米市,https://saigai.gsi.go.jp/jusho/download/data/40203.zip
JP-40,福岡県,直方市,https://saigai.gsi.go.jp/jusho/download/data/40204.zip
JP-40,福岡県,飯塚市,https://saigai.gsi.go.jp/jusho/download/data/40205.zip
JP-40,福岡県,田川市,https://saigai.gsi.go.jp/jusho/download/data/40206.zip
JP-40,福岡県,行橋市,https://saigai.gsi.go.jp/jusho/download/data/40213.zip
JP-40,福岡県,中間市,https://saigai.gsi.go.jp/jusho/download/data/40215.zip
JP-40,福岡県,筑紫野市,https://saigai.gsi.go.jp/jusho/download/data/40217.zip
JP-40,福岡県,大野城市,https://saigai.gsi.go.jp/jusho/download/data/40219.zip
JP-40,福岡県,宗像市,https://saigai.gsi.go.jp/jusho/download/data/40220.zip
JP-40,福岡県,太宰府市,https://saigai.gsi.go.jp/jusho/download/data/40221.zip
JP-40,福岡県,古賀市,https://saigai.gsi.go.jp/jusho/download/data/40223.zip
JP-40,福岡県,福津市,https://saigai.gsi.go.jp/jusho/download/data/40224.zip
JP-40,福岡県,朝倉市,https://saigai.gsi.go.jp/jusho/download/data/40228.zip
JP-40,福岡県,糸島市,https://saigai.gsi.go.jp/jusho/download/data/40230.zip
JP-40,福岡県,那珂川市,https://saigai.gsi.go.jp/jusho/download/data/40231.zip
JP-40,福岡県,宇美町,https://saigai.gsi.go.jp/jusho/download/data/40341.zip
JP-40,福岡県,志免町,https://saigai.gsi.go.jp/jusho/download/data/40343.zip
JP-40,福岡県,新宮町,https://saigai.gsi.go.jp/jusho/download/data/40345.zip
JP-40,福岡県,粕屋町,https://saigai.gsi.go.jp/jusho/download/data/40349.zip
JP-40,福岡県,芦屋町,https://saigai.gsi.go.jp/jusho/download/data/40381.zip
JP-40,福岡県,水巻町,https://saigai.gsi.go.jp/jusho/download/data/40382.zip
JP-40,福岡県,岡垣町,https://saigai.gsi.go.jp/jusho/download/data/40383.zip
JP-40,福岡県,遠賀町,https://saigai.gsi.go.jp/jusho/download/data/40384.zip
JP-41,佐賀県,佐賀市,https://saigai.gsi.go.jp/jusho/download/data/41201.zip
JP-41,佐賀県,唐津市,https://saigai.gsi.go.jp/jusho/download/data/41202.zip
JP-41,佐賀県,多久市,https://saigai.gsi.go.jp/jusho/download/data/41204.zip
JP-41,佐賀県,有田町,https://saigai.gsi.go.jp/jusho/download/data/41401.zip
JP-42,長崎県,長崎市,https://saigai.gsi.go.jp/jusho/download/data/42201.zip
JP-42,長崎県,佐世保市,https://saigai.gsi.go.jp/jusho/download/data/42202.zip
JP-42,長崎県,諫早市,https://saigai.gsi.go.jp/jusho/download/data/42204.zip
JP-42,長崎県,五島市,https://saigai.gsi.go.jp/jusho/download/data/42211.zip
JP-43,熊本県,熊本市中央区,https://saigai.gsi.go.jp/jusho/download/data/43101.zip
JP-43,熊本県,熊本市東区,https://saigai.gsi.go.jp/jusho/download/data/43102.zip
JP-43,熊本県,熊本市西区,https://saigai.gsi.go.jp/jusho/download/data/43103.zip
JP-43,熊本県,熊本市南区,https://saigai.gsi.go.jp/jusho/download/data/43104.zip
JP-43,熊本県,熊本市北区,https://saigai.gsi.go.jp/jusho/download/data/43105.zip
JP-43,熊本県,八代市,https://saigai.gsi.go.jp/jusho/download/data/43202.zip
JP-43,熊本県,荒尾市,https://saigai.gsi.go.jp/jusho/download/data/43204.zip
JP-43,熊本県,水俣市,https://saigai.gsi.go.jp/jusho/download/data/43205.zip
JP-43,熊本県,山鹿市,https://saigai.gsi.go.jp/jusho/download/data/43208.zip
JP-43,熊本県,天草市,https://saigai.gsi.go.jp/jusho/download/data/43215.zip
JP-43,熊本県,菊陽町,https://saigai.gsi.go.jp/jusho/download/data/43404.zip
JP-44,大分県,大分市,https://saigai.gsi.go.jp/jusho/download/data/44201.zip
JP-44,大分県,別府市,https://saigai.gsi.go.jp/jusho/download/data/44202.zip
JP-44,大分県,中津市,https://saigai.gsi.go.jp/jusho/download/data/44203.zip
JP-44,大分県,日田市,https://saigai.gsi.go.jp/jusho/download/data/44204.zip
JP-44,大分県,佐伯市,https://saigai.gsi.go.jp/jusho/download/data/44205.zip
JP-44,大分県,津久見市,https://saigai.gsi.go.jp/jusho/download/data/44207.zip
JP-45,宮崎県,宮崎市,https://saigai.gsi.go.jp/jusho/download/data/45201.zip
JP-45,宮崎県,都城市,https://saigai.gsi.go.jp/jusho/download/data/45202.zip
JP-45,宮崎県,延岡市,https://saigai.gsi.go.jp/jusho/download/data/45203.zip
JP-45,宮崎県,日南市,https://saigai.gsi.go.jp/jusho/download/data/45204.zip
JP-45,宮崎県,日向市,https://saigai.gsi.go.jp/jusho/download/data/45206.zip
JP-46,鹿児島県,鹿児島市,https://saigai.gsi.go.jp/jusho/download/data/46201.zip
JP-46,鹿児島県,鹿屋市,https://saigai.gsi.go.jp/jusho/download/data/46203.zip
JP-46,鹿児島県,出水市,https://saigai.gsi.go.jp/jusho/download/data/46208.zip
JP-46,鹿児島県,指宿市,https://saigai.gsi.go.jp/jusho/download/data/46210.zip
JP-46,鹿児島県,薩摩川内市,https://saigai.gsi.go.jp/jusho/download/data/46215.zip
JP-46,鹿児島県,霧島市,https://saigai.gsi.go.jp/jusho/download/data/46218.zip
JP-46,鹿児島県,奄美市,https://saigai.gsi.go.jp/jusho/download/data/46222.zip
JP-46,鹿児島県,姶良市,https://saigai.gsi.go.jp/jusho/download/data/46225.zip
JP-47,沖縄県,那覇市,https://saigai.gsi.go.jp/jusho/download/data/47201.zip
JP-47,沖縄県,宜野湾市,https://saigai.gsi.go.jp/jusho/download/data/47205.zip
JP-47,沖縄県,浦添市,https://saigai.gsi.go.jp/jusho/download/data/47208.zip
JP-47,沖縄県,名護市,https://saigai.gsi.go.jp/jusho/download/data/47209.zip
JP-47,沖縄県,糸満市,https://saigai.gsi.go.jp/jusho/download/data/47210.zip
JP-47,沖縄県,沖縄市,https://saigai.gsi.go.jp/jusho/download/data/47211.zip
JP-47,沖縄県,うるま市,https://saigai.gsi.go.jp/jusho/download/data/47213.zip
JP-47,沖縄県,嘉手納町,https://saigai.gsi.go.jp/jusho/download/data/47325.zip